tile,score,parent
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x002_y002.bmp,720.2147352976353,48001F003202511190077
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x005_y002.bmp,720.0905605861917,48001F003202511190111 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x007_y002.bmp,719.7051036876073,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099/brudne_48001F003202511190099_x003_y002.bmp,719.632036135532,48001F003202511190099
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x005_y002.bmp,719.4772147712683,48001F003202511190059
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x004_y002.bmp,719.3544337286767,48001F003202511190059
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x005_y001.bmp,719.1638369197026,48001F003202511190039
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081/brudne_48001F003202511190081_x001_y002.bmp,719.0914106160053,48001F003202511190081
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x002_y002.bmp,719.0821018499591,48001F003202511190117
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x007_y001.bmp,719.0769871689881,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x008_y002.bmp,719.0188856701752,48001F003202511190100 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099 czarno/brudne_48001F003202511190099 czarno_x003_y002.bmp,718.8474590143633,48001F003202511190099 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x001_y002.bmp,718.6104002200627,48001F003202511190093 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085/brudne_48001F003202511190085_x003_y002.bmp,718.6038555793093,48001F003202511190085
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x005_y002.bmp,718.5447506424716,48001F003202511190113
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x002_y002.bmp,718.3091731131753,48001F003202511190093
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071/brudne_48001F003202511190071_x001_y002.bmp,718.2169566667617,48001F003202511190071
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x005_y001.bmp,718.2041776927654,48001F003202511190039 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x007_y001.bmp,718.1537785277214,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081 czarno/brudne_48001F003202511190081 czarno_x003_y002.bmp,718.1336398021231,48001F003202511190081 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092/brudne_48001F003202511190092_x003_y001.bmp,718.1312885987609,48001F003202511190092
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x007_y002.bmp,718.0505322111458,48001F003202511190107 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077 czarno/brudne_48001F003202511190077 czarno_x002_y002.bmp,717.9963564202808,48001F003202511190077 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067 czarno/brudne_48001F003202511190067 czarno_x003_y002.bmp,717.6449789382204,48001F003202511190067 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x002_y002.bmp,717.4552218115423,48001F003202511190075 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x007_y002.bmp,717.4276340116194,48001F003202511190107
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071 czarno/brudne_48001F003202511190071 czarno_x001_y002.bmp,717.0714924950735,48001F003202511190071 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x003_y002.bmp,717.0655677672621,48001F003202511190097 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x001_y002.bmp,717.0158214493167,48001F003202511190074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x002_y002.bmp,716.9607654213905,48001F003202511190117 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190092/48001F003202511190092 czarno/brudne_48001F003202511190092 czarno_x003_y001.bmp,716.8827304430888,48001F003202511190092 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x001_y002.bmp,716.7109458900668,48001F003202511190074 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098/brudne_48001F003202511190098_x007_y002.bmp,716.1244598832127,48001F003202511190098
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190090/48001F003202511190090/brudne_48001F003202511190090_x003_y002.bmp,715.537601687538,48001F003202511190090
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105 czarno/brudne_48001F003202511190105 czarno_x002_y002.bmp,715.336594294422,48001F003202511190105 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034 czarno/brudne_48001F003202511190034 czarno_x002_y002.bmp,715.3238409709047,48001F003202511190034 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x003_y001.bmp,715.2647690592712,48001F003202511190107
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111/brudne_48001F003202511190111_x005_y002.bmp,715.2306941436254,48001F003202511190111
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x008_y002.bmp,715.1677495029617,48001F003202511190100
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x005_y002.bmp,715.0207534404617,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x004_y002.bmp,714.9079408952966,48001F003202511190059 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x001_y002.bmp,714.6878494564589,48001F003202511190093
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x002_y002.bmp,714.536314068886,48001F003202511190074 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190098/48001F003202511190098 czarno/brudne_48001F003202511190098 czarno_x007_y002.bmp,714.414873012025,48001F003202511190098 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x007_y002.bmp,714.27988264128,48001F003202511190100 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x001_y002.bmp,714.0280842442044,48001F003202511190039 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x000_y001.bmp,713.7160993210418,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x007_y002.bmp,713.6993859470967,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105/brudne_48001F003202511190105_x002_y002.bmp,713.4713290958316,48001F003202511190105
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x003_y001.bmp,713.452376949499,48001F003202511190107 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x007_y002.bmp,713.342642857202,48001F003202511190113
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114 czarno/brudne_48001F003202511190114 czarno_x003_y002.bmp,713.3052516450553,48001F003202511190114 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x002_y002.bmp,713.2743817098126,48001F003202511190115
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x003_y002.bmp,713.2457537530136,48001F003202511190114
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x000_y001.bmp,713.2086707058043,48001F003202511190040
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x002_y002.bmp,713.0760353897349,48001F003202511190075
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104/brudne_48001F003202511190104_x008_y002.bmp,712.9309860016801,48001F003202511190104
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x008_y002.bmp,712.699894953872,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190104/48001F003202511190104 czarno/brudne_48001F003202511190104 czarno_x005_y002.bmp,711.875747972168,48001F003202511190104 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x003_y002.bmp,711.6524603027065,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100/brudne_48001F003202511190100_x007_y002.bmp,711.494531378863,48001F003202511190100
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190034/48001F003202511190034/brudne_48001F003202511190034_x002_y002.bmp,711.3596137203276,48001F003202511190034
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101 czarno/brudne_48001F003202511190101 czarno_x002_y002.bmp,711.149326414019,48001F003202511190101 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038 czarno/brudne_48001F003202511190038 czarno_x003_y001.bmp,711.0597068751813,48001F003202511190038 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190038/48001F003202511190038/brudne_48001F003202511190038_x003_y001.bmp,711.0597068751813,48001F003202511190038
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x002_y002.bmp,710.8512946240116,48001F003202511190082 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190101/48001F003202511190101/brudne_48001F003202511190101_x002_y002.bmp,710.4325282281243,48001F003202511190101
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x002_y002.bmp,709.9412096506567,48001F003202511190115 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x003_y002.bmp,709.5472000516056,48001F003202511190119 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x001_y002.bmp,709.0257146337681,48001F003202511190058
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039/brudne_48001F003202511190039_x001_y002.bmp,708.7822578840169,48001F003202511190039
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x002_y002.bmp,708.6750161107375,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x005_y002.bmp,708.5885989568342,48001F003202511190033 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x003_y002.bmp,708.2280596858218,48001F003202511190076
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040/brudne_48001F003202511190040_x005_y002.bmp,708.1283716940416,48001F003202511190040
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190040/48001F003202511190040 czarno/brudne_48001F003202511190040 czarno_x005_y002.bmp,708.0250365595894,48001F003202511190040 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x002_y002.bmp,707.8839526293777,48001F003202511190078 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x003_y002.bmp,707.55027911664,48001F003202511190119
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099/brudne_48001F003202511190099_x002_y002.bmp,707.5135473627925,48001F003202511190099
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076 czarno/brudne_48001F003202511190076 czarno_x002_y002.bmp,707.4807737022638,48001F003202511190076 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067/brudne_48001F003202511190067_x003_y002.bmp,707.2887129898627,48001F003202511190067
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073/brudne_48001F003202511190073_x002_y002.bmp,707.2090758098202,48001F003202511190073
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x000_y002.bmp,707.1222408868052,48001F003202511190033 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190076/48001F003202511190076/brudne_48001F003202511190076_x002_y002.bmp,707.1006344270754,48001F003202511190076
